datetime,region,city,electricity_usage_kwh,traffic_volume_vehicles,industrial_output_units,temperature_celsius,humidity_percent,public_transport_passengers,population_density_per_km2,co2_emissions_ppm
2025-11-11 11:58:35.040324,Gwangju,Buk-gu,2491.13,2743.0,3834.83,12.07,62.8,882.0,115.0,539.0
2025-11-11 11:58:35.040324,Gwangju,Dong-gu,9402.04,3642.0,1876.22,14.83,56.5,3419.0,2827.0,464.99
2025-11-11 11:58:35.040324,Gwangju,Gwangsan-gu,6561.52,2912.0,4555.95,13.8,52.5,1587.0,1044.0,536.58
2025-11-11 11:58:35.040324,Gwangju,Nam-gu,5730.53,1356.0,4271.98,10.82,66.6,879.0,1773.0,505.13
2025-11-11 11:58:35.040324,Gwangju,Seo-gu,3013.72,4938.0,2344.75,13.66,66.0,1788.0,869.0,560.13
2025-11-11 11:58:35.040324,Gyeongbuk,Andong,3923.68,2967.0,3871.0,13.4,66.3,3737.0,2722.0,511.48
2025-11-11 11:58:35.040324,Gyeongbuk,Gumi,2631.86,1148.0,8041.33,13.37,59.8,1765.0,2142.0,502.17
2025-11-11 11:58:35.040324,Gyeongbuk,Gyeongju,5399.9,3568.0,2170.47,11.09,63.0,2188.0,1701.0,476.99
2025-11-11 11:58:35.040324,Gyeongbuk,Pohang,13023.32,5227.0,18748.3,13.43,51.8,22191.0,9463.0,522.71
2025-11-11 11:58:35.040324,Gyeongbuk,Yeongju,8640.35,2768.0,1771.06,14.14,55.0,1259.0,527.0,519.66
2025-11-11 11:58:35.040324,Gyeonggi,Ansan,5870.77,3179.0,867.55,12.54,50.6,1891.0,2581.0,517.84
2025-11-11 11:58:35.040324,Gyeonggi,Bucheon,3101.09,1885.0,3282.64,10.91,47.3,354.0,1317.0,473.32
2025-11-11 11:58:35.040324,Gyeonggi,Goyang,8533.13,4570.0,3863.93,11.7,57.6,1077.0,174.0,513.59
2025-11-11 11:58:35.040324,Gyeonggi,Hwaseong,6783.86,3842.0,731.94,13.37,58.7,3031.0,1256.0,509.49
2025-11-11 11:58:35.040324,Gyeonggi,Namyangju,2620.96,1140.0,3420.47,13.36,70.1,2484.0,2010.0,484.99
2025-11-11 11:58:35.040324,Gyeonggi,Seongnam,21709.19,9244.0,1767.16,12.98,57.0,7256.0,11028.0,543.06
2025-11-11 11:58:35.040324,Gyeonggi,Suwon,9873.15,12501.0,932.86,13.31,50.0,19646.0,11665.0,471.63
2025-11-11 11:58:35.040324,Gyeonggi,Yongin,6068.76,4388.0,1981.96,13.94,61.8,2404.0,1693.0,579.83
2025-11-11 11:58:35.040324,Gyeongnam,Changwon,8100.66,5646.0,12898.87,11.96,53.2,20825.0,9684.0,483.63
2025-11-11 11:58:35.040324,Gyeongnam,Geoje,3044.9,4466.0,23027.4,12.77,55.7,1760.0,277.0,484.77
2025-11-11 11:58:35.040324,Gyeongnam,Gimhae,3470.66,1393.0,981.16,11.76,51.4,1452.0,590.0,487.65
2025-11-11 11:58:35.040324,Gyeongnam,Jinju,4143.9,4017.0,2628.55,10.7,55.5,370.0,627.0,545.08
2025-11-11 11:58:35.040324,Gyeongnam,Yangsan,7395.21,741.0,4056.82,10.87,65.0,3698.0,1560.0,532.82
2025-11-11 11:58:35.040324,Incheon,Bupyeong-gu,3512.3,2037.0,3494.69,11.61,56.2,798.0,2732.0,486.9
2025-11-11 11:58:35.040324,Incheon,Michuhol-gu,7486.73,2444.0,745.53,12.22,64.2,3351.0,2442.0,489.68
2025-11-11 11:58:35.040324,Incheon,Namdong-gu,5356.7,784.0,1109.15,13.84,61.7,2079.0,1616.0,482.93
2025-11-11 11:58:35.040324,Incheon,Seo-gu,10094.44,3824.0,4935.61,11.86,67.6,1462.0,2796.0,561.9
2025-11-11 11:58:35.040324,Incheon,Yeonsu-gu,5066.73,1346.0,3701.49,13.5,69.0,1855.0,2673.0,552.61
2025-11-11 11:58:35.040324,Jeju,Jeju City,11553.77,9962.0,4217.71,11.5,65.8,25904.0,9465.0,480.85
2025-11-11 11:58:35.040324,Jeju,Seogwipo,5945.43,922.0,2536.7,11.7,54.0,1487.0,1584.0,521.22
2025-11-11 11:58:35.040324,Jeonbuk,Gunsan,7768.64,2620.0,23214.12,14.16,44.4,1272.0,1925.0,541.14
2025-11-11 11:58:35.040324,Jeonbuk,Iksan,8690.08,2066.0,2747.41,11.18,59.7,1496.0,2856.0,492.09
2025-11-11 11:58:35.040324,Jeonbuk,Jeonju,23588.79,9651.0,5339.79,13.91,73.0,22126.0,1126.0,483.6
2025-11-11 11:58:35.040324,Jeonbuk,Namwon,1783.12,5069.0,5163.66,13.16,63.4,3268.0,1793.0,537.42
2025-11-11 11:58:35.040324,Jeonnam,Gwangyang,3423.92,2084.0,1244.16,13.18,52.3,2655.0,2564.0,565.01
2025-11-11 11:58:35.040324,Jeonnam,Mokpo,2785.88,4890.0,4516.96,14.03,65.0,1197.0,2086.0,577.45
2025-11-11 11:58:35.040324,Jeonnam,Naju,8301.69,3164.0,5409.56,13.77,67.7,3017.0,263.0,565.54
2025-11-11 11:58:35.040324,Jeonnam,Suncheon,4172.79,4729.0,4084.32,13.88,56.3,1010.0,1823.0,561.31
2025-11-11 11:58:35.040324,Jeonnam,Yeosu,8421.05,1067.0,647.04,13.59,68.1,746.0,2805.0,517.63
2025-11-11 11:58:35.040324,Sejong,Sejong City,6749.44,663.0,667.58,12.18,47.8,1976.0,931.0,561.25
2025-11-11 11:58:35.040324,Seoul,Gangnam-gu,19196.61,5417.0,5139.69,10.87,55.1,10877.0,9216.0,570.99
2025-11-11 11:58:35.040324,Seoul,Jung-gu,25129.36,15520.0,3162.29,12.45,47.2,21884.0,5931.0,487.69
2025-11-11 11:58:35.040324,Seoul,Mapo-gu,8290.21,4570.0,4176.42,10.72,70.1,2032.0,289.0,503.12
2025-11-11 11:58:35.040324,Seoul,Seocho-gu,8032.32,1594.0,2749.09,11.81,57.3,881.0,1423.0,530.2
2025-11-11 11:58:35.040324,Seoul,Songpa-gu,5969.79,2615.0,1826.75,11.36,54.6,1437.0,982.0,542.17
2025-11-11 11:58:35.040324,Seoul,Yeongdeungpo-gu,5796.55,739.0,4507.84,13.37,59.0,1838.0,454.0,499.38
2025-11-11 11:58:35.040324,Ulsan,Buk-gu,6933.98,2989.0,3619.59,11.57,65.4,3088.0,2644.0,507.55
2025-11-11 11:58:35.040324,Ulsan,Dong-gu,6889.23,2906.0,1008.35,15.74,50.3,1716.0,2815.0,542.44
2025-11-11 11:58:35.040324,Ulsan,Jung-gu,20750.44,12651.0,3395.88,13.1,59.7,25628.0,13073.0,564.13
2025-11-11 11:58:35.040324,Ulsan,Nam-gu,9535.66,2008.0,2094.99,11.92,50.4,2419.0,2894.0,558.27
2025-11-11 11:58:35.040324,Ulsan,Ulju-gun,4399.88,2100.0,7900.04,11.19,56.0,1863.0,2681.0,523.62
2025-11-11 12:58:35.040324,Busan,Busanjin-gu,7016.97,1069.0,4777.28,15.14,65.9,723.0,915.0,486.86
2025-11-11 12:58:35.040324,Busan,Gangseo-gu,8136.02,2168.0,9444.64,12.66,62.5,3065.0,2603.0,512.1
2025-11-11 12:58:35.040324,Busan,Haeundae-gu,9253.63,16036.0,3796.34,14.93,59.4,27828.0,8427.0,573.6
2025-11-11 12:58:35.040324,Busan,Saha-gu,8427.4,3305.0,4282.61,10.81,57.4,616.0,116.0,556.1
2025-11-11 12:58:35.040324,Busan,Suyeong-gu,3171.95,626.0,2114.01,12.06,63.9,1468.0,357.0,516.88
2025-11-11 12:58:35.040324,Chungbuk,Cheongju,8001.74,3116.0,3350.2,14.54,50.3,280.0,399.0,502.57
2025-11-11 12:58:35.040324,Chungbuk,Chungju,2036.35,1865.0,4542.35,13.71,61.2,1600.0,2726.0,563.81
2025-11-11 12:58:35.040324,Chungbuk,Danyang,6134.49,2691.0,4318.66,11.38,51.1,2912.0,267.0,512.18
2025-11-11 12:58:35.040324,Chungbuk,Jecheon,4290.34,3606.0,3577.55,14.7,48.2,2044.0,950.0,558.14
2025-11-11 12:58:35.040324,Chungnam,Asan,1978.17,3283.0,2976.6,14.4,49.4,2103.0,1191.0,524.88
2025-11-11 12:58:35.040324,Chungnam,Cheonan,1962.53,966.0,4090.93,14.13,59.4,500.0,1893.0,479.25
2025-11-11 12:58:35.040324,Chungnam,Gongju,9428.3,2528.0,2659.18,14.91,66.6,2515.0,346.0,567.69
2025-11-11 12:58:35.040324,Chungnam,Nonsan,5221.13,1574.0,4155.89,15.03,46.9,3239.0,2890.0,497.57
2025-11-11 12:58:35.040324,Chungnam,Seosan,5546.16,666.0,1167.23,13.35,62.1,2042.0,133.0,489.88
2025-11-11 12:58:35.040324,Daegu,Buk-gu,1333.3,3089.0,2283.53,11.92,67.3,938.0,926.0,466.45
2025-11-11 12:58:35.040324,Daegu,Dalseo-gu,6105.83,2103.0,5602.45,11.7,58.2,996.0,1604.0,571.02
2025-11-11 12:58:35.040324,Daegu,Dong-gu,6441.06,3206.0,3171.36,14.51,51.9,833.0,1167.0,486.45
2025-11-11 12:58:35.040324,Daegu,Jung-gu,13497.02,19589.0,1401.94,14.75,54.5,26153.0,2601.0,526.79
2025-11-11 12:58:35.040324,Daegu,Suseong-gu,5822.72,2376.0,1585.1,11.94,69.6,1484.0,120.0,493.43
2025-11-11 12:58:35.040324,Daejeon,Daedeok-gu,7084.79,3423.0,2767.78,12.22,53.7,3012.0,848.0,514.48
2025-11-11 12:58:35.040324,Daejeon,Dong-gu,6602.87,1567.0,1956.17,14.85,68.1,3280.0,2711.0,538.57
2025-11-11 12:58:35.040324,Daejeon,Jung-gu,9251.91,5302.0,4880.72,11.32,52.2,22666.0,9809.0,540.4
2025-11-11 12:58:35.040324,Daejeon,Seo-gu,5573.08,2934.0,558.17,12.88,62.1,943.0,218.0,519.91
2025-11-11 12:58:35.040324,Daejeon,Yuseong-gu,4650.12,5264.0,1148.03,11.85,69.6,3382.0,2104.0,507.58
2025-11-11 12:58:35.040324,Gangwon,Chuncheon,6305.25,3385.0,2468.17,13.03,67.9,3591.0,1226.0,566.8
2025-11-11 12:58:35.040324,Gangwon,Donghae,8956.51,1411.0,1165.67,14.22,68.9,1616.0,2232.0,541.72
2025-11-11 12:58:35.040324,Gangwon,Gangneung,1343.93,5266.0,1885.73,13.68,63.7,2989.0,2550.0,486.49
2025-11-11 12:58:35.040324,Gangwon,Sokcho,7784.59,1723.0,4640.11,12.43,61.9,2826.0,1179.0,553.43
2025-11-11 12:58:35.040324,Gangwon,Wonju,1733.46,995.0,548.48,13.55,48.9,1157.0,668.0,482.85
2025-11-11 12:58:35.040324,Gwangju,Buk-gu,2691.45,3221.0,3739.75,11.76,66.2,1045.0,115.0,539.2
2025-11-11 12:58:35.040324,Gwangju,Dong-gu,10613.93,5283.0,1897.74,14.45,60.1,3740.0,2827.0,476.68
2025-11-11 12:58:35.040324,Gwangju,Gwangsan-gu,7546.22,3676.0,3276.23,13.33,47.7,1681.0,1044.0,531.89
2025-11-11 12:58:35.040324,Gwangju,Nam-gu,4863.32,1401.0,3674.6,10.47,61.3,755.0,1773.0,500.03
2025-11-11 12:58:35.040324,Gwangju,Seo-gu,3548.6,5437.0,2008.74,12.76,62.7,2171.0,869.0,568.93
2025-11-11 12:58:35.040324,Gyeongbuk,Andong,3337.77,2183.0,3589.91,13.72,67.9,4118.0,2722.0,494.99
2025-11-11 12:58:35.040324,Gyeongbuk,Gumi,3195.51,1321.0,8543.96,13.55,58.8,1373.0,2142.0,510.05
2025-11-11 12:58:35.040324,Gyeongbuk,Gyeongju,6798.35,5672.0,2211.31,11.28,61.6,2538.0,1701.0,491.11
2025-11-11 12:58:35.040324,Gyeongbuk,Pohang,11753.1,5369.0,22805.68,14.11,62.5,25808.0,9463.0,527.75
2025-11-11 12:58:35.040324,Gyeongbuk,Yeongju,9889.56,2954.0,1600.96,15.1,56.3,1357.0,527.0,520.86
2025-11-11 12:58:35.040324,Gyeonggi,Ansan,7453.28,2621.0,931.32,12.42,57.9,1400.0,2581.0,524.3
2025-11-11 12:58:35.040324,Gyeonggi,Bucheon,3229.25,2171.0,4017.18,12.26,48.2,367.0,1317.0,474.0
2025-11-11 12:58:35.040324,Gyeonggi,Goyang,8914.97,3149.0,3872.07,11.64,53.7,1320.0,174.0,507.75
2025-11-11 12:58:35.040324,Gyeonggi,Hwaseong,5934.97,3063.0,711.86,13.23,56.5,3402.0,1256.0,508.88
2025-11-11 12:58:35.040324,Gyeonggi,Namyangju,2706.86,687.0,3225.36,13.75,68.6,2389.0,2010.0,479.71
2025-11-11 12:58:35.040324,Gyeonggi,Seongnam,22818.54,13630.0,1755.15,12.67,58.1,9025.0,11028.0,559.86
2025-11-11 12:58:35.040324,Gyeonggi,Suwon,10280.47,12025.0,885.42,12.09,58.9,24148.0,11665.0,484.44
2025-11-11 12:58:35.040324,Gyeonggi,Yongin,6828.93,3743.0,1949.3,14.56,53.3,2130.0,1693.0,566.35
2025-11-11 12:58:35.040324,Gyeongnam,Changwon,11555.21,5337.0,11323.07,11.77,52.7,20032.0,9684.0,504.0
2025-11-11 12:58:35.040324,Gyeongnam,Geoje,3359.99,4349.0,24358.3,12.33,57.8,1875.0,277.0,492.7
2025-11-11 12:58:35.040324,Gyeongnam,Gimhae,3078.66,1409.0,902.2,13.68,56.1,1417.0,590.0,480.94
2025-11-11 12:58:35.040324,Gyeongnam,Jinju,4264.46,4518.0,2738.39,11.2,51.5,383.0,627.0,540.01
2025-11-11 12:58:35.040324,Gyeongnam,Yangsan,6567.08,697.0,3798.58,11.89,66.9,3221.0,1560.0,529.67
2025-11-11 12:58:35.040324,Incheon,Bupyeong-gu,3494.32,2060.0,3860.21,12.03,52.8,634.0,2732.0,488.73
2025-11-11 12:58:35.040324,Incheon,Michuhol-gu,8581.58,1932.0,897.9,11.96,67.5,3393.0,2442.0,499.35
2025-11-11 12:58:35.040324,Incheon,Namdong-gu,4955.65,839.0,908.7,13.22,54.4,1457.0,1616.0,477.68
2025-11-11 12:58:35.040324,Incheon,Seo-gu,7604.32,2343.0,3909.81,10.76,66.7,2254.0,2796.0,548.21
2025-11-11 12:58:35.040324,Incheon,Yeonsu-gu,5832.51,1080.0,3219.6,14.32,63.0,1935.0,2673.0,552.63
2025-11-11 12:58:35.040324,Jeju,Jeju City,13875.43,10122.0,3477.07,11.81,63.2,30415.0,9465.0,476.37
2025-11-11 12:58:35.040324,Jeju,Seogwipo,6095.93,891.0,2186.96,11.58,57.0,1569.0,1584.0,511.53
2025-11-11 12:58:35.040324,Jeonbuk,Gunsan,6886.1,2843.0,21075.3,14.56,55.2,1143.0,1925.0,529.53
2025-11-11 12:58:35.040324,Jeonbuk,Iksan,9538.76,2848.0,3357.85,11.79,58.7,1402.0,2856.0,494.25
2025-11-11 12:58:35.040324,Jeonbuk,Jeonju,21649.0,10523.0,4959.7,12.78,67.3,21393.0,1126.0,469.77
2025-11-11 12:58:35.040324,Jeonbuk,Namwon,1937.97,4654.0,4275.51,12.43,56.6,3223.0,1793.0,533.52
2025-11-11 12:58:35.040324,Jeonnam,Gwangyang,3466.37,2312.0,1016.93,13.38,50.3,2440.0,2564.0,567.4
2025-11-11 12:58:35.040324,Jeonnam,Mokpo,3072.88,4013.0,3893.15,14.55,58.5,1514.0,2086.0,568.69
2025-11-11 12:58:35.040324,Jeonnam,Naju,9865.18,3286.0,5237.78,12.33,63.5,3654.0,263.0,573.66
2025-11-11 12:58:35.040324,Jeonnam,Suncheon,4149.13,5225.0,4579.25,12.85,54.4,1152.0,1823.0,552.77
2025-11-11 12:58:35.040324,Jeonnam,Yeosu,9534.31,677.0,536.28,14.54,67.2,962.0,2805.0,510.79
2025-11-11 12:58:35.040324,Sejong,Sejong City,6781.23,753.0,742.37,11.91,50.6,2089.0,931.0,559.98
2025-11-11 12:58:35.040324,Seoul,Gangnam-gu,20007.21,3815.0,4269.02,11.74,50.1,9677.0,9216.0,555.76
2025-11-11 12:58:35.040324,Seoul,Jung-gu,23007.5,14657.0,3116.91,11.8,46.4,31429.0,5931.0,487.02
2025-11-11 12:58:35.040324,Seoul,Mapo-gu,9236.7,4507.0,3743.9,11.43,63.5,1463.0,289.0,500.88
2025-11-11 12:58:35.040324,Seoul,Seocho-gu,9135.82,1869.0,2598.31,10.91,63.7,775.0,1423.0,538.22
2025-11-11 12:58:35.040324,Seoul,Songpa-gu,5940.82,1349.0,1929.28,11.66,54.8,1402.0,982.0,534.26
2025-11-11 12:58:35.040324,Seoul,Yeongdeungpo-gu,5386.93,688.0,3961.71,13.81,55.1,2107.0,454.0,489.86
2025-11-11 12:58:35.040324,Ulsan,Buk-gu,8259.65,3313.0,3844.02,12.42,66.2,2792.0,2644.0,505.92
2025-11-11 12:58:35.040324,Ulsan,Dong-gu,5787.32,2541.0,914.16,14.18,55.1,2185.0,2815.0,522.87
2025-11-11 12:58:35.040324,Ulsan,Jung-gu,22233.27,9231.0,2726.89,13.9,61.8,26928.0,13073.0,554.26
2025-11-11 12:58:35.040324,Ulsan,Nam-gu,7697.33,1925.0,2211.24,12.41,58.1,2342.0,2894.0,555.9
2025-11-11 12:58:35.040324,Ulsan,Ulju-gun,3837.88,2166.0,9984.72,10.21,62.9,1820.0,2681.0,523.53
2025-11-11 13:58:35.040324,Busan,Busanjin-gu,5290.57,1340.0,4550.09,13.81,64.6,1030.0,915.0,482.02
2025-11-11 13:58:35.040324,Busan,Gangseo-gu,6260.05,1740.0,10429.48,12.63,62.3,2547.0,2603.0,495.94
2025-11-11 13:58:35.040324,Busan,Haeundae-gu,7999.46,12684.0,4300.6,14.14,60.2,25489.0,8427.0,558.58
2025-11-11 13:58:35.040324,Busan,Saha-gu,7998.7,2792.0,3809.1,11.72,56.3,688.0,116.0,540.06
2025-11-11 13:58:35.040324,Busan,Suyeong-gu,2988.81,686.0,2109.8,11.66,66.4,1386.0,357.0,510.83
2025-11-11 13:58:35.040324,Chungbuk,Cheongju,9026.81,3105.0,5048.03,14.41,65.4,283.0,399.0,517.85
2025-11-11 13:58:35.040324,Chungbuk,Chungju,2118.1,1472.0,4605.56,13.73,61.3,1804.0,2726.0,568.93
2025-11-11 13:58:35.040324,Chungbuk,Danyang,5798.45,2163.0,4836.52,11.38,47.7,2082.0,267.0,508.65
2025-11-11 13:58:35.040324,Chungbuk,Jecheon,3808.45,4018.0,4040.19,14.48,48.5,1950.0,950.0,547.51
2025-11-11 13:58:35.040324,Chungnam,Asan,2113.64,3848.0,3392.29,15.38,47.3,2174.0,1191.0,524.66
2025-11-11 13:58:35.040324,Chungnam,Cheonan,2162.6,905.0,2663.82,16.03,63.8,519.0,1893.0,463.85
2025-11-11 13:58:35.040324,Chungnam,Gongju,8541.96,2375.0,2231.56,14.78,64.2,2653.0,346.0,546.16
2025-11-11 13:58:35.040324,Chungnam,Nonsan,4740.68,2144.0,4323.78,14.98,50.2,3506.0,2890.0,495.31
2025-11-11 13:58:35.040324,Chungnam,Seosan,4999.56,753.0,990.81,12.6,61.6,1873.0,133.0,478.7
2025-11-11 13:58:35.040324,Daegu,Buk-gu,1297.23,3197.0,3053.64,11.46,65.5,1108.0,926.0,483.2
2025-11-11 13:58:35.040324,Daegu,Dalseo-gu,7293.28,2148.0,4767.36,11.76,60.7,1247.0,1604.0,569.98
2025-11-11 13:58:35.040324,Daegu,Dong-gu,6843.61,3389.0,3182.7,14.06,56.2,516.0,1167.0,483.51
2025-11-11 13:58:35.040324,Daegu,Jung-gu,15813.74,17773.0,1724.64,14.4,54.2,21784.0,2601.0,547.27
2025-11-11 13:58:35.040324,Daegu,Suseong-gu,6595.77,2439.0,1540.56,11.49,66.5,1295.0,120.0,495.55
2025-11-11 13:58:35.040324,Daejeon,Daedeok-gu,8958.63,4506.0,2918.35,12.3,50.7,3593.0,848.0,534.96
2025-11-11 13:58:35.040324,Daejeon,Dong-gu,5613.81,2345.0,2368.92,14.94,66.5,3219.0,2711.0,565.57
2025-11-11 13:58:35.040324,Daejeon,Jung-gu,7718.87,5881.0,5230.14,10.28,54.3,24088.0,9809.0,541.18
2025-11-11 13:58:35.040324,Daejeon,Seo-gu,6850.03,1999.0,557.15,12.46,60.4,1001.0,218.0,524.83
2025-11-11 13:58:35.040324,Daejeon,Yuseong-gu,4525.95,3957.0,1120.79,11.52,72.7,2687.0,2104.0,506.69
2025-11-11 13:58:35.040324,Gangwon,Chuncheon,5367.26,2561.0,3054.44,11.35,74.3,3405.0,1226.0,566.28
2025-11-11 13:58:35.040324,Gangwon,Donghae,7690.05,1887.0,1445.72,13.88,76.3,2009.0,2232.0,557.36
2025-11-11 13:58:35.040324,Gangwon,Gangneung,1633.29,3332.0,1705.73,13.84,59.0,3437.0,2550.0,482.23
2025-11-11 13:58:35.040324,Gangwon,Sokcho,7141.02,1957.0,4945.79,13.09,59.4,2674.0,1179.0,556.31
2025-11-11 13:58:35.040324,Gangwon,Wonju,1750.11,1054.0,591.53,13.66,50.9,1264.0,668.0,489.13
2025-11-11 13:58:35.040324,Gwangju,Buk-gu,2504.71,2144.0,3547.67,12.14,64.5,1226.0,115.0,530.19
2025-11-11 13:58:35.040324,Gwangju,Dong-gu,8164.93,3988.0,2053.8,14.75,62.9,3200.0,2827.0,462.29
2025-11-11 13:58:35.040324,Gwangju,Gwangsan-gu,7493.65,2577.0,4760.93,13.48,52.7,1332.0,1044.0,532.95
2025-11-11 13:58:35.040324,Gwangju,Nam-gu,6034.33,1159.0,4393.33,10.93,59.2,911.0,1773.0,502.8
2025-11-11 13:58:35.040324,Gwangju,Seo-gu,2949.03,4903.0,2685.16,13.63,69.4,2160.0,869.0,560.77
2025-11-11 13:58:35.040324,Gyeongbuk,Andong,4665.46,1957.0,4033.59,13.51,67.2,3303.0,2722.0,510.21
2025-11-11 13:58:35.040324,Gyeongbuk,Gumi,3101.35,1121.0,8080.24,13.44,58.2,1806.0,2142.0,502.35
2025-11-11 13:58:35.040324,Gyeongbuk,Gyeongju,5491.48,5568.0,2001.65,9.79,66.5,2222.0,1701.0,481.8
2025-11-11 13:58:35.040324,Gyeongbuk,Pohang,9363.4,6108.0,19836.51,13.45,57.5,29893.0,9463.0,512.77
2025-11-11 13:58:35.040324,Gyeongbuk,Yeongju,10244.87,2864.0,1533.99,14.44,58.1,1092.0,527.0,519.15
2025-11-11 13:58:35.040324,Gyeonggi,Ansan,7378.56,3040.0,1070.77,12.72,54.3,2057.0,2581.0,529.02
2025-11-11 13:58:35.040324,Gyeonggi,Bucheon,3653.83,2517.0,4095.88,11.98,50.7,369.0,1317.0,487.11
2025-11-11 13:58:35.040324,Gyeonggi,Goyang,7115.11,4408.0,3692.49,11.22,53.5,1183.0,174.0,504.35
2025-11-11 13:58:35.040324,Gyeonggi,Hwaseong,6029.48,3516.0,671.97,13.43,62.2,2892.0,1256.0,502.31
2025-11-11 13:58:35.040324,Gyeonggi,Namyangju,2266.33,1049.0,3278.86,13.71,67.9,2728.0,2010.0,474.56
2025-11-11 13:58:35.040324,Gyeonggi,Seongnam,23765.17,10513.0,1966.23,11.93,53.0,9352.0,11028.0,552.3
2025-11-11 13:58:35.040324,Gyeonggi,Suwon,10595.36,10052.0,995.4,13.39,59.7,16123.0,11665.0,483.83
2025-11-11 13:58:35.040324,Gyeonggi,Yongin,7310.35,2353.0,1399.73,14.93,62.1,2329.0,1693.0,558.08
2025-11-11 13:58:35.040324,Gyeongnam,Changwon,10027.78,4392.0,12049.57,11.49,51.9,25010.0,9684.0,489.72
2025-11-11 13:58:35.040324,Gyeongnam,Geoje,3947.58,4379.0,25148.0,11.95,53.2,2444.0,277.0,498.58
2025-11-11 13:58:35.040324,Gyeongnam,Gimhae,3899.31,1401.0,775.87,13.79,50.4,1899.0,590.0,485.29
2025-11-11 13:58:35.040324,Gyeongnam,Jinju,3867.03,4182.0,2644.45,12.75,52.1,347.0,627.0,535.98
2025-11-11 13:58:35.040324,Gyeongnam,Yangsan,7151.41,679.0,3527.98,11.89,69.6,3485.0,1560.0,533.72
2025-11-11 13:58:35.040324,Incheon,Bupyeong-gu,3621.58,2412.0,3849.72,10.95,56.5,702.0,2732.0,499.1
2025-11-11 13:58:35.040324,Incheon,Michuhol-gu,8037.71,2137.0,967.0,13.2,68.6,3211.0,2442.0,492.22
2025-11-11 13:58:35.040324,Incheon,Namdong-gu,3887.64,712.0,1070.79,13.2,60.5,1607.0,1616.0,479.31
2025-11-11 13:58:35.040324,Incheon,Seo-gu,8319.55,2789.0,3567.3,10.77,63.2,1833.0,2796.0,544.17
2025-11-11 13:58:35.040324,Incheon,Yeonsu-gu,4852.22,936.0,3803.73,12.25,63.8,1955.0,2673.0,543.31
2025-11-11 13:58:35.040324,Jeju,Jeju City,13320.38,10798.0,4190.57,11.81,64.0,27579.0,9465.0,478.25
2025-11-11 13:58:35.040324,Jeju,Seogwipo,6008.39,1042.0,2408.45,11.75,50.6,1539.0,1584.0,518.97
2025-11-11 13:58:35.040324,Jeonbuk,Gunsan,5727.02,2769.0,20258.38,14.58,49.2,1121.0,1925.0,525.09
2025-11-11 13:58:35.040324,Jeonbuk,Iksan,9663.61,2664.0,2890.35,12.36,56.7,1409.0,2856.0,505.01
2025-11-11 13:58:35.040324,Jeonbuk,Jeonju,18644.85,12594.0,4794.36,12.15,68.4,18100.0,1126.0,474.72
2025-11-11 13:58:35.040324,Jeonbuk,Namwon,2032.74,4893.0,5528.46,13.59,54.9,3558.0,1793.0,542.88
2025-11-11 13:58:35.040324,Jeonnam,Gwangyang,2520.98,2900.0,1169.44,12.4,47.7,2749.0,2564.0,571.08
2025-11-11 13:58:35.040324,Jeonnam,Mokpo,2360.97,5007.0,3869.17,13.98,62.3,1974.0,2086.0,570.88
2025-11-11 13:58:35.040324,Jeonnam,Naju,8907.09,3276.0,4588.83,13.36,66.7,3504.0,263.0,571.89
2025-11-11 13:58:35.040324,Jeonnam,Suncheon,4389.05,5215.0,5026.38,12.23,56.7,1086.0,1823.0,564.38
2025-11-11 13:58:35.040324,Jeonnam,Yeosu,8029.67,934.0,663.84,14.46,68.6,783.0,2805.0,503.34
2025-11-11 13:58:35.040324,Sejong,Sejong City,6010.88,597.0,529.02,12.75,52.5,2211.0,931.0,542.0
2025-11-11 13:58:35.040324,Seoul,Gangnam-gu,21875.59,4127.0,4282.85,11.97,56.4,9641.0,9216.0,556.06
2025-11-11 13:58:35.040324,Seoul,Jung-gu,25695.25,14868.0,3339.85,11.81,51.7,28854.0,5931.0,499.22
2025-11-11 13:58:35.040324,Seoul,Mapo-gu,9028.26,3323.0,3781.78,11.08,68.6,1834.0,289.0,487.68
2025-11-11 13:58:35.040324,Seoul,Seocho-gu,7815.27,1024.0,2810.16,10.74,59.9,954.0,1423.0,519.8
2025-11-11 13:58:35.040324,Seoul,Songpa-gu,6139.32,2134.0,1884.23,10.97,50.9,1360.0,982.0,538.91
2025-11-11 13:58:35.040324,Seoul,Yeongdeungpo-gu,6013.78,647.0,5378.1,12.67,56.7,2101.0,454.0,499.6
2025-11-11 13:58:35.040324,Ulsan,Buk-gu,7795.07,2624.0,3563.12,10.8,61.4,2650.0,2644.0,509.23
2025-11-11 13:58:35.040324,Ulsan,Dong-gu,7948.35,3645.0,926.69,14.63,58.8,2153.0,2815.0,541.43
2025-11-11 13:58:35.040324,Ulsan,Jung-gu,22977.37,10917.0,2985.46,13.07,60.4,24296.0,13073.0,552.36
2025-11-11 13:58:35.040324,Ulsan,Nam-gu,7187.09,1699.0,2391.71,11.58,59.0,2115.0,2894.0,554.76
2025-11-11 13:58:35.040324,Ulsan,Ulju-gun,3906.45,2142.0,11536.45,11.18,60.2,2131.0,2681.0,534.28
2025-11-11 14:58:35.040324,Busan,Busanjin-gu,6178.49,1255.0,4250.3,14.41,61.6,786.0,915.0,486.72
